Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476090000.0 136.73 NA 186 285 0 NA NA 249 334 0 NA NA 8312 17983 1333 NA NA 8551 18242 1487 NA
1476090000.0 136.731 NA 197 271 0 NA NA 253 314 0 NA NA 8752 18229 1263 NA NA 8945 18629 1411 NA
1476090000.0 136.732 NA 186 260 0 NA NA 253 303 0 NA NA 5051 13509 1320 NA NA 5369 13813 1380 NA
1476090000.0 136.7321 NA 185 NA NA NA NA 255 NA NA NA NA 5138 NA NA NA NA 5641 NA NA NA
1476090000.0 136.733 NA 133 69 0 NA NA 209 104 0 NA NA 1404 179 264 NA NA 1642 249 440 NA
1476090000.0 136.734 NA 190 262 0 NA NA 253 311 0 NA NA 8318 18124 1300 NA NA 8630 18491 1347 NA
1476090000.0 1360.0 0 NA NA NA NA 0 NA NA NA NA 338 NA NA NA NA 2282 NA NA NA NA
1476090000.0 1361.0 0 NA NA NA NA 0 NA NA NA NA 17 NA NA NA NA 581 NA NA NA NA
1476090000.0 1362.0 0 NA NA NA NA 0 NA NA NA NA 15 NA NA NA NA 163 NA NA NA NA
1476090000.0 1363.0 0 NA NA NA NA 0 NA NA NA NA 15 NA NA NA NA 50 NA NA NA NA
1476090000.0 13992501.0 NA 239 329 0 NA NA 298 410 0 NA NA 5198 7124 2384 NA NA 8277 7774 2547 NA
1476090000.0 13992502.0 NA 234 327 0 NA NA 305 408 0 NA NA 5381 6923 2339 NA NA 8545 7362 2383 NA
1476090000.0 145.0 NA 249 275 0 NA NA 337 450 0 NA NA 5885 5965 383 NA NA 6084 6170 570 NA
1476090000.0 2.0 55 78 142 NA NA 104 138 177 NA NA 9663 659 779 NA NA 9742 837 933 NA NA
1476090000.0 20021.0 80 90 188 0 NA 111 129 224 0 NA 2689 1092 1417 390 NA 2736 1322 1767 407 NA
1476090000.0 20024.0 82 92 189 0 NA 119 128 227 0 NA 10112 1138 1318 492 NA 10212 1299 1508 639 NA
1476090000.0 20025.0 81 102 195 0 NA 118 128 224 0 NA 7971 1091 1081 451 NA 8051 1415 1396 671 NA
1476090000.0 20026.0 85 93 194 0 NA 120 128 230 0 NA 17194 1252 1574 494 NA 17343 1667 1929 625 NA
