Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476568800.0 19.0 NA 94 377 0 NA NA 225 468 0 NA NA 1701 850 317 NA NA 588 591 326 NA
1476568800.0 20021.0 81 102 264 0 NA 123 165 322 0 NA 3055 1171 1797 318 NA 2324 930 1146 328 NA
1476568800.0 20024.0 90 105 267 0 NA 137 176 339 0 NA 6468 705 905 194 NA 2670 579 602 209 NA
1476568800.0 20025.0 88 110 268 0 NA 133 172 331 0 NA 4505 750 789 210 NA 2275 595 623 228 NA
1476568800.0 20026.0 91 114 272 0 NA 138 177 337 0 NA 8983 758 792 180 NA 3071 669 577 190 NA
1476568800.0 204.0 74 131 420 0 NA 154 262 523 0 NA 5252 980 1366 423 NA 1851 596 851 438 NA
1476568800.0 20421.0 88 97 266 0 NA 128 171 327 0 NA 3088 1332 1584 325 NA 2609 2381 1148 342 NA
1476568800.0 20424.0 96 107 269 0 NA 143 167 336 0 NA 7438 637 798 203 NA 3018 506 563 203 NA
1476568800.0 20425.0 93 102 261 0 NA 140 169 340 0 NA 4071 618 643 170 NA 1870 866 515 179 NA
1476568800.0 20426.0 97 107 274 0 NA 144 184 341 0 NA 8905 667 820 194 NA 3849 518 551 197 NA
1476568800.0 205.0 NA 121 413 0 NA NA 259 515 0 NA NA 792 821 324 NA NA 435 520 334 NA
1476568800.0 20821.0 86 269 299 0 NA 131 692 381 0 NA 7815 4025 2414 235 NA 3031 2599 2361 245 NA
1476568800.0 20824.0 101 287 319 0 NA 150 704 392 0 NA 22262 4523 2924 273 NA 7333 2750 2314 293 NA
1476568800.0 20825.0 98 384 300 0 NA 149 695 385 0 NA 11622 4561 2739 351 NA 4014 2691 2457 369 NA
1476568800.0 20826.0 110 244 319 0 NA 161 708 395 0 NA 27423 4258 4151 417 NA 9955 2515 3630 535 NA
1476568800.0 21.0 NA 98 365 0 NA NA 228 466 0 NA NA 1640 1268 342 NA NA 567 640 366 NA
1476568800.0 21221.0 91 444 116 NA NA 135 692 170 NA NA 7131 4474 2291 NA NA 3065 2646 2239 NA NA
1476568800.0 21224.0 105 257 133 NA NA 152 697 180 NA NA 20343 4791 2680 NA NA 7700 3173 2477 NA NA
1476568800.0 21225.0 101 479 123 NA NA 150 696 182 NA NA 17804 4309 1896 NA NA 6423 2916 1787 NA NA
1476568800.0 21226.0 114 345 126 NA NA 162 702 187 NA NA 25142 3809 2220 NA NA 9719 2600 2042 NA NA
1476568800.0 22.0 NA 99 378 0 NA NA 233 481 0 NA NA 1660 1317 332 NA NA 579 654 342 NA
1476568800.0 22424.0 123 520 325 0 NA 178 713 399 0 NA 21222 4857 2942 369 NA 7245 2843 2265 293 NA
1476568800.0 23.0 NA 99 379 0 NA NA 228 463 0 NA NA 1999 1471 386 NA NA 657 702 426 NA
1476568800.0 24.0 NA 102 388 0 NA NA 235 480 0 NA NA 1968 2110 395 NA NA 677 860 404 NA
1476568800.0 25.0 NA 112 393 0 105 NA 230 484 0 141 NA 5093 5312 844 185 NA 1688 2092 861 156
1476568800.0 250200.0 NA 405 543 0 NA NA 655 664 0 NA NA 20708 3344 832 NA NA 6505 1506 832 NA
